# Historical card-definition IDs keyed by canonical debut-art Scryfall UUID.
# scryfall_id historical_id symbol
0abd6534-92bb-44e3-88c2-6709f1a4f29c 695 CHILL_OF_FOREBODING
3102cec9-1cdc-4946-a2dd-caf04eaa8b97 696 DIVINATION
b715da2e-c816-4c14-8522-811c97c66fed 697 DUNGEON_GEISTS
68ac8b5f-4d95-43fc-bf23-10247986a746 698 GERALFS_MINDCRUSHER
27f92b74-86bb-4bb3-8f78-640984698f28 699 GRIPTIDE
de766c12-eb2c-466a-8630-8242a153eb1f 700 HAVENGUL_RUNEBINDER
281a685a-bd02-43bf-8700-2207c65bbbb1 701 MYSTIC_RETRIEVAL
174a1d08-cd79-43d6-897f-3ee9a682d15e 702 NEPHALIA_SEAKITE
914837df-c255-4cea-9255-b05f218fd9f8 703 SAVING_GRASP
3c40a2c7-df7a-41a6-a49e-5f7db808b810 704 SCREECHING_SKAAB
435c5218-46b3-456a-aedf-d9586a4bd0a3 705 SHRIEKGEIST
88bf1ebb-9d85-4b9b-a614-c7f965c0893d 706 THOUGHT_SCOUR
c9e9f552-34b6-43a5-8ef8-9d5208f4cae0 707 TOWER_GEIST
bb1c6379-69d5-48aa-8d06-257c0592794e 708 BLACK_CAT
98d45316-b44a-4cf6-8cbe-b02fe6545141 709 FARBOG_BONEFLINGER
bffaad78-97ff-431f-bfb0-e96c7558f974 710 GERALFS_MESSENGER
9cf96a6c-8481-4954-b149-7153b80480be 711 HARROWING_JOURNEY
fbe999ed-b419-440c-9189-1046f43d7b87 712 HIGHBORN_GHOUL
4defdead-19fa-4535-9f71-8808388b0332 713 REAP_THE_SEAGRAF
274976b0-2bb5-46e6-b62e-b50d80a77e28 714 SKIRSDAG_FLAYER
325f2243-54fd-484b-a742-166cea7ec179 715 UNDYING_EVIL
d03c64a7-37d2-4d8f-bd7a-9435bc2f4101 716 VENGEFUL_VAMPIRE
634d59b8-6046-4796-95c5-eec75a239986 717 BLOOD_FEUD
47773da8-afe4-43e1-8355-6ab51451ee00 718 BURNING_OIL
769ea5e9-6d05-4bc6-8f14-00eb2532c8b5 719 ERDWAL_RIPPER
a1b0da17-d595-441d-811c-a2d28d2bb232 720 FAITHLESS_LOOTING
6d94aaa4-c2fd-4714-9198-8415158b9c4d 721 FIRES_OF_UNDEATH
63b565a5-d706-47b4-bfa2-deebcc0e2e60 722 FORGE_DEVIL
e9fd8895-9282-44d3-969f-b0529eb3bc07 723 HECKLING_FIENDS
122163dd-e070-48af-8036-e9850541d138 724 MARKOV_BLADEMASTER
92503118-b37b-4c52-b40a-487f6ad695ef 725 MOONVEIL_DRAGON
7d4cdf4a-2d55-4769-8c51-bc86c13000ef 726 NEARHEATH_STALKER
b3c7c972-5a11-4709-b3ef-e2acb3b51dd9 727 RUSSET_WOLVES
05c4338d-e5c0-46b4-ab16-1f9aa97b4026 728 SCORCH_THE_FIELDS
f8e38239-a9ec-4149-9c90-74dcd46ed95d 729 TALONS_OF_FALKENRATH
d596feee-6ccc-4648-884b-ed2eeb1cffc0 730 TORCH_FIEND
a052e945-7535-4b0a-b580-cf76377633f3 731 BRIARPACK_ALPHA
c59b3653-5a50-48f2-bcf1-ab305ef30902 732 CRUSHING_VINES
e2b35fee-8e24-4d89-ad77-d55d06bb1d7f 733 DERANGED_OUTCAST
a413c65e-5965-429b-8c25-11f8b73cba03 734 GHOULTREE
e5f3e2ad-7a04-4735-ba73-576e32249ba3 735 GRIM_FLOWERING
052ab91f-ac01-43f4-9276-9af35dbfbf71 736 HOLLOWHENGE_BEAST
b38a0dbc-3ebd-4f87-a5fb-bc2ee8a48a8d 737 HUNGER_OF_THE_HOWLPACK
695b8abe-796e-4d9b-aad3-4e03e925d2a7 738 KESSIG_RECLUSE
73c71457-f7c9-4ab4-b89d-e235e3f15e16 739 PREDATOR_OOZE
307edca0-769d-4071-9654-3537341e96bd 740 SOMBERWALD_DRYAD
1348aa65-85e7-4ac7-bcdb-a83f2c3aa1a6 741 VORAPEDE
a564e8d4-4111-4d8e-897d-523bc4cfef94 742 WILD_HUNGER
0c39aa40-ef5f-40f1-a6dd-fbce91172c50 743 YOUNG_WOLF
0e5f41eb-609b-4882-af9e-904daa717484 744 DIREGRAF_CAPTAIN
b8238e36-625f-460d-9e39-fd501e65490c 745 DROGSKOL_CAPTAIN
af2d9e0b-6433-40a2-9847-9fa4e3c008c4 746 DROGSKOL_REAVER
5bfcca87-04f8-480a-bae6-ae87f7afb7e1 747 STROMKIRK_CAPTAIN
16d2448c-1b2e-466a-a0ab-e20ba1de6bc9 748 HELVAULT
045abeeb-f5e5-4f3f-9836-5b1553e03f11 749 GRIM_BACKWOODS
9b911124-3646-4014-b574-13fee44bfad5 750 ANGELS_MERCY
e0bb39fb-29fc-4e69-9918-47277b8af0d3 751 ANGELIC_WALL
368144bf-d415-48ab-a957-9d7ac1ceb353 752 ARCHANGEL
ba149706-cd17-4da6-8403-ccfe2d6cb437 753 AVACYN_ANGEL_OF_HOPE
238d8437-1abd-4bb7-8b5b-54f959bc2c79 754 BANISHING_STROKE
78154978-9e7d-44e9-a03f-c578072a8ff7 755 CATHARS_CRUSADE
76cac47a-9e83-4039-8d80-fa9bdadb7527 756 CATHEDRAL_SANCTIFIER
08ef4383-11e7-4426-a04a-058570f46e47 757 COMMANDERS_AUTHORITY
c71a0883-316c-4870-a029-25f16952fbc0 758 CURSEBREAK
31292616-70e6-4d19-a883-e63ad860f50c 759 ENTREAT_THE_ANGELS
c6ebec82-9d4a-4e78-b923-37c3a52133e7 760 GOLDNIGHT_COMMANDER
640cad49-1db3-4611-a80d-7ce95f000fad 761 HOLY_JUSTICIAR
4cf4c4cf-df35-4725-81ca-d62b70b8d0dd 762 MOONLIGHT_GEIST
581dbbea-9995-4e4b-ba5c-d6d5597e4ace 763 MOORLAND_INQUISITOR
9b640fdc-7a19-475e-858f-e159f61e154e 764 RIGHTEOUS_BLOW
5da345bd-8f2b-4966-97f5-c0e4c6cfe3b7 765 SERAPH_OF_DAWN
20558f69-9240-49b9-9695-caf75ee2db1b 766 THRABEN_VALIANT
b785276b-3778-49f3-b46f-a1f3d91db097 767 VOICE_OF_THE_PROVINCES
ae8a01fb-dd47-44de-b528-8b7ca4b3388b 768 ZEALOUS_STRIKE
31abba67-1241-4fb3-88b5-4c4668ec5f25 769 ALCHEMISTS_APPRENTICE
88245a41-d4d5-46bf-969f-48d4dd540e2c 770 DREADWATERS
ed843c4d-28b5-4a4c-8bae-8f03f329bf2b 771 FLEETING_DISTRACTION
b6dac5db-ef96-4bd5-aabc-e5ae2b95c8c3 772 GEIST_SNATCH
1f6a20ba-6691-4844-9685-dfcd4184224e 773 GHOSTFORM
b7238136-c8de-4949-9b54-ff75094e0569 774 GRYFF_VANGUARD
5ddd1050-8abd-4dfe-9e52-5b56af358653 775 INTO_THE_VOID
3e4e7589-9cee-4d57-8648-ce733781bfb2 776 LATCH_SEEKER
f346d236-528c-4164-9995-74cdc56597a9 777 LUNAR_MYSTIC
dfe9ae51-fd2b-45ca-a780-725f51f897b2 778 MASS_APPEAL
0d98f0c4-021a-407a-8b0c-5500d804f959 779 MIST_RAVEN
e4e6ca71-ba17-4a16-a331-b787363874e2 780 PEEL_FROM_REALITY
f13b5ba6-0de1-4f5c-867b-57e2c10bde8e 781 ROTCROWN_GHOUL
dece40c1-790c-4471-a790-1d356b345603 782 VANISHMENT
2e1fb442-68ff-4249-8e44-87edf6fae211 783 BLOOD_ARTIST
97485dbf-2f31-4ed2-a6cd-529ca22c9ac5 784 BLOODFLOW_CONNOISSEUR
44a91e62-e946-4101-8cef-d1c147caebf2 785 BUTCHER_GHOUL
ca7363dc-fc0d-4fe0-a90c-6ce1782be3ae 786 CRYPT_CREEPER
462a0961-cca5-4d63-867f-7426dbef8639 787 DEATH_WIND
fb5d6266-30a7-4360-84bc-22b52fb782b3 788 DEMONIC_TASKMASTER
56113cde-4210-46be-bd53-8966c36ef2a3 789 DRIVER_OF_THE_DEAD
1091fadf-97c4-4f87-8466-6a1246a72226 790 EVERNIGHT_SHADE
b51666ae-2aef-4cb1-9cd4-44aec81530f8 791 GRISELBRAND
1d1de712-86ac-4c03-be86-2403cd121f66 792 HUMAN_FRAILTY
c63dd203-bce9-4ab7-8a0c-059d19d384e9 793 MAALFELD_TWINS
036c1954-37d3-4787-8df8-f2d0dd39058a 794 POLLUTED_DEAD
395696f8-9be2-4925-852f-b783850e1ca2 795 RENEGADE_DEMON
b0dc1a94-0193-464e-a481-730b34b57db5 796 SEARCHLIGHT_GEIST
dce1b1d3-9602-42bf-b341-d96976ff1e60 797 SOULCAGE_FIEND
8d330058-16af-4486-aa89-b6be759e35d4 798 UNDEAD_EXECUTIONER
6c6f1a8b-329e-4094-8141-6bc88311a08c 799 ARCHWING_DRAGON
a7792df3-e2ab-4e60-abee-f24b72807107 800 BANNERS_RAISED
43b5d46e-7054-44f8-9a14-b412f2f0ab86 801 BATTLE_HYMN
9162a4df-ca6d-4f07-ae48-d333f1cb74b9 802 DEMOLISH
40e23909-7e08-4686-ae59-e18e7d4cfd3c 803 FALKENRATH_EXTERMINATOR
0430b9fa-3bc6-4183-ad5b-d70ad401fa97 804 GANG_OF_DEVILS
beb10d42-fa19-400c-bad8-ec3827f077bc 805 GUISE_OF_FIRE
cbc09839-1463-40b8-86bd-fb96797b2633 806 HAVENGUL_VAMPIRE
ff89ad3b-b154-49e2-a0fd-135279512250 807 HEIRS_OF_STROMKIRK
0fe68bce-6207-4fd1-9e82-a18fd2d6ddca 808 HOUND_OF_GRISELBRAND
dce9a30f-a850-4826-a255-ce511d567b60 809 KESSIG_MALCONTENTS
73e72249-84ea-4e9c-9f64-b67b02ffdf3a 810 KRUIN_STRIKER
5578e3e2-2460-4dfb-9016-527463f2d918 811 LIGHTNING_PROWESS
78833788-ffb2-43fc-9345-975f1cd46f38 812 RAGING_POLTERGEIST
c043f30b-548f-4c31-a415-0e59c2841dcf 813 RIOT_RINGLEADER
a2884824-d138-47f2-913b-32cd475e9584 814 RUSH_OF_BLOOD
bbe49a97-dac8-4273-b4dc-45cdf8f5a6e0 815 SCALDING_DEVIL
daa39826-7f89-41cb-a7fe-7f7be817d5cd 816 THUNDEROUS_WRATH
1d7b747e-446a-4c25-9834-0be8476dc22d 817 UNCANNY_SPEED
a9db329b-6248-4082-bfc8-5d2c0db43338 818 VIGILANTE_JUSTICE
afbc8fd0-dc15-4ac9-b97b-173f7fb66ed7 819 ABUNDANT_GROWTH
bdd0f8c8-1a1f-4d9b-a6e1-3654f3995012 820 BORDERLAND_RANGER
a249be17-73ed-4108-89c0-f7e87939beb8 821 CRATERHOOF_BEHEMOTH
57e6fb62-7ee3-444d-8fd4-c1f44014a05c 822 DRUIDS_REPOSITORY
dc4982f0-0ede-4846-82c8-bcf7ad63d099 823 GROUNDED
95d25235-de1c-4b67-9712-24f0564bd2bf 824 NATURAL_END
75935f0e-9086-485b-b3e6-1a958fd0f2af 825 NETTLE_SWINE
fd1cb530-b9d5-4386-b89e-2acecc8294c8 826 RAIN_OF_THORNS
28f75827-a144-4fe2-a713-4439ae7567eb 827 SNARE_THE_SKIES
409c0272-7a43-4a6c-ab3f-740397b1f5c8 828 SOMBERWALD_SAGE
ae80fefb-af78-4f98-8058-71b61e91842f 829 TIMBERLAND_GUIDE
7591ee4f-9bfe-4419-84df-abf35d85bb94 830 VORSTCLAW
b9320432-4f89-4363-91e6-2e740535cc2e 831 YEW_SPIRIT
7d97f8b8-bdb0-4d4b-b077-9affe2f9cd91 832 HAUNTED_GUARDIAN
f808ed9b-95ac-4069-bdca-b100bc816b5b 833 NARSTAD_SCRAPPER
46e4aa67-4643-42ff-8172-200498686494 834 OTHERWORLD_ATLAS
871e6e2a-7e45-446b-b964-94377eb6ca92 835 SCROLL_OF_AVACYN
ec733373-3f68-47ad-ac35-6f39092f1e26 836 VESSEL_OF_ENDLESS_REST
16fb45bc-6152-4b01-9831-a8e80b1c1852 837 DESOLATE_LIGHTHOUSE
f903b04a-2733-4ce7-9d83-9db8d5e1e10d 838 SERAPH_SANCTUARY
939a4351-3ec7-4e6c-8cdd-766bfd670391 839 SLAYERS_STRONGHOLD
bf87803b-e7c6-4122-add4-72e596167b7e 843 ABBEY_GRIFFIN
8dfe629f-485c-4619-9713-32d2ae406e63 844 ANGEL_OF_FLIGHT_ALABASTER
08a47828-a79a-4189-9eef-2a5fc5125b61 845 AVACYNIAN_PRIEST
f7314414-c2d2-48ed-af2c-764cf0207c62 846 CHAMPION_OF_THE_PARISH
790cdf67-80d6-4ade-aecf-f77120b509b0 847 CHAPEL_GEIST
f8b8f0b4-71e1-4822-99a1-b1b3c2f10cb2 848 CLOISTERED_YOUTH
652c3bbb-cac8-47ad-81de-41e954e17a29 849 DOOMED_TRAVELER
c21b9e51-fecd-4f9a-9354-a6dc1613feb3 850 ELDER_CATHAR
846a2f9e-ad4f-4666-b152-fdeab7559d86 851 FEELING_OF_DREAD
f1e4c7d8-11a5-40fe-962b-7e938bf08616 852 FIEND_HUNTER
15947b20-8c8e-42ed-9599-8b180a382d21 853 GALLOWS_WARDEN
5d51355e-55fa-43bb-a5de-fc55ac7b6446 854 GEIST_HONORED_MONK
2c7b19de-96a6-4590-bfc3-31b0c7b2e25e 855 MAUSOLEUM_GUARD
fe1eb098-7128-4ec8-8218-51fdde3e8326 856 MIDNIGHT_HAUNTING
ba8d15bc-889d-4fd0-9688-00e22db30036 857 MOMENT_OF_HEROISM
7cf39365-e468-46ac-bb5b-7f43faa19458 858 PURIFY_THE_GRAVE
514fe7de-16b2-42c0-adb1-f0af1c89cfd6 859 RALLY_THE_PEASANTS
267185ac-a176-423e-a7f8-ee966d1d9a1e 860 REBUKE
5a1dc067-1972-4d46-ad5d-56e6a563f638 861 SELFLESS_CATHAR
0a81bfab-3397-4562-8b82-5f24cef167e3 862 SILVERCHASE_FOX
1c2cd68e-ff4c-49c7-ba0d-f2299d9c21f4 863 SLAYER_OF_THE_WICKED
0103f3b1-88c2-4cbf-a67c-49420f92970f 864 SMITE_THE_MONSTROUS
b47e4e56-8bde-480d-b59c-17a017665b19 865 SPECTRAL_RIDER
16db28f4-3d96-42f5-a264-592fdc2d4196 866 THRABEN_PUREBLOODS
58ae9cbc-d88d-42df-ab76-63ab5d05c023 867 THRABEN_SENTRY
491c6e40-151a-4efd-980c-e6b6a1057c58 868 UNRULY_MOB
cb6912b3-bab9-4937-afdd-3711e6d792a0 869 VILLAGE_BELL_RINGER
d24d9bd7-5721-4436-a86f-35e376727f46 870 VOICELESS_SPIRIT
ce4d00f2-30e6-41d5-b997-c66350fe783c 871 ARMORED_SKAAB
129905ef-5b3b-4860-923c-109a7d7cad80 872 BATTLEGROUND_GEIST
b7e5f600-4d19-42a4-b57e-650c76041798 873 CLAUSTROPHOBIA
fee17ef5-7e1a-42ae-b680-df81204df7dd 874 CURIOSITY
d5dd8790-bfdf-427d-8e8d-a5c3a64a3063 875 DREAM_TWIST
eb22ae62-6207-4693-87cf-7adf0fc1fe29 876 FORBIDDEN_ALCHEMY
87ca16d4-089f-42a7-a648-55301a77faea 877 FORTRESS_CRAB
02655d3d-82d0-4be6-bb64-25e1478edfc3 878 GRASP_OF_PHANTOMS
5aeaa757-e3b0-4606-a689-e8a20a686c3a 879 HYSTERICAL_BLINDNESS
0013620d-8e17-4246-86bf-71eafd51b806 880 INVISIBLE_STALKER
b50a5772-f411-458a-97f9-9f3967bb79c5 881 LANTERN_SPIRIT
1e5fc39d-590a-436b-ab90-a1741d2ae3da 882 LOST_IN_THE_MIST
a24de601-1d7b-41c4-aba1-fdb6fd8d5251 883 MOON_HERON
f914f7e4-06fc-4943-8597-b7f834938c00 884 MURDER_OF_CROWS
aeac4885-bd04-42bd-8e10-06c3efbce108 885 SELHOFF_OCCULTIST
454739db-a3d6-45e8-849a-287438c36627 886 SENSORY_DEPRIVATION
a18dea16-d535-4310-94ff-836645253d73 887 SILENT_DEPARTURE
f7149f2a-6917-4ad7-8035-c7a1babd4d4b 888 SPECTRAL_FLIGHT
7e0fcc53-cd0b-4b4c-b6de-5d301232106a 889 STITCHERS_APPRENTICE
f271addb-e267-4397-b181-f1eaeabbfe71 890 BLOODGIFT_DEMON
5c3ec389-a267-484f-994d-4a29ef494eb1 891 BUMP_IN_THE_NIGHT
7933987e-7b8c-4d5a-804a-708d6bb6d231 892 DEAD_WEIGHT
4ed5790a-3354-49c2-89b6-3fc0de8dcc7c 893 DIREGRAF_GHOUL
e2286f94-4cf9-4462-b5d7-cee7f6910018 894 FALKENRATH_NOBLE
2b8c1b10-2155-404a-8f20-eb8f643849d6 895 GHOULCALLERS_CHANT
5696db03-206f-4e7e-9b65-ccef31bfd7d2 896 GRUESOME_DEFORMITY
29c3d3f7-5e28-4fec-8422-87856fcd1e8e 897 MARKOV_PATRICIAN
90b34a03-3270-412c-90ca-03c1b3e61222 898 MAW_OF_THE_MIRE
3e2c5a8f-c03a-40ab-8390-ff6b5b654717 899 MOAN_OF_THE_UNHALLOWED
c21cbb10-9157-4887-a752-29b9e94fc77a 900 ROTTING_FENSNAKE
88db324f-11f1-43d3-a897-f4e3caf8d642 901 SCREECHING_BAT
5c6da820-dfb9-4b61-aff8-56dfc9f4894e 902 SEVER_THE_BLOODLINE
d86634a1-7016-4500-8857-924d51857bad 903 STROMKIRK_PATROL
4490ce65-c73a-4809-abd1-ccc3175bd2a4 904 TYPHOID_RATS
ee4c6135-eee9-43ec-bbe8-76912352dcac 905 VICTIM_OF_NIGHT
a5400460-da9d-437b-bb81-cf382beb371e 906 VILLAGE_CANNIBALS
8e033384-3334-4082-9541-f2443d3bc424 907 WALKING_CORPSE
89cbad1f-4f16-4d5f-a485-5bf950565216 908 ANCIENT_GRUDGE
b0dce4ac-f472-4f3b-b01a-eff0902a578f 909 BALEFIRE_DRAGON
68d2452e-309d-44ae-9360-9d6e22a15e2b 910 BLOODCRAZED_NEONATE
6960f2da-6b84-4680-8ab2-f0567a5d1b0a 911 BRIMSTONE_VOLLEY
2ba3ab3e-d16c-492f-a860-6d8efcadf679 912 DESPERATE_RAVINGS
c80596a4-b464-4b9e-8186-94a1c44838eb 913 DEVILS_PLAY
b9c09887-6d2b-48b4-a483-16b8a45babd0 914 FALKENRATH_MARAUDERS
78c66cc0-cb0f-4daf-8141-0923ad46a834 915 FERAL_RIDGEWOLF
ff4a4c19-6427-4a03-a543-992c910e668f 916 FUROR_OF_THE_BITTEN
1b856f31-ac80-4338-95a5-3f8acda74cfe 917 GEISTFLAME
2b14ed17-1a35-4c49-ac46-3cad42d46c14 918 HANWEIR_WATCHKEEP
bb90a6f1-c7f2-4c2e-ab1e-59c5c7937841 919 INSTIGATOR_GANG
5d188d9b-7a12-4eaf-855b-af4f0204dc5a 920 INTO_THE_MAW_OF_HELL
3255480b-c1cf-43d9-a40e-43e38112bb18 921 KESSIG_WOLF
23af6033-4930-48e4-821d-14cbbe1754b4 922 PAST_IN_FLAMES
d31d3de5-4028-457f-8eba-82e829061a40 923 PITCHBURN_DEVILS
f16db004-3e0c-491b-b8b6-0ae046d11761 924 RAGE_THROWER
4afab3a6-95e3-4786-94f2-d9aa7365a4de 925 RAKISH_HEIR
028aeebc-4073-4595-94da-02f9f96ea148 926 RECKLESS_WAIF
cd35107b-6aaf-4fd8-bf1c-12b724d1482e 927 RIOT_DEVILS
060ce982-94dd-4b9e-b240-15da297e29f9 928 ROLLING_TEMBLOR
e0c25932-96e7-4ae5-b544-8780f92d0be7 929 SCOURGE_OF_GEIER_REACH
e63fa0de-2ec3-41ff-8e5d-0b54f400f27f 930 SKIRSDAG_CULTIST
9c16cf74-f9e0-4d80-9a29-b91dec0b6b38 931 STROMKIRK_NOBLE
6151cae7-92a4-4891-a952-21def412d3e4 932 TORMENTED_PARIAH
8220f18a-f23f-4fe6-bb58-58b6c5f36c79 933 TRAITOROUS_BLOOD
de4fd254-0ae9-498d-b9da-4fb3d6a1a55c 934 VAMPIRIC_FURY
cd5435d0-789f-4c42-8efc-165c072404a2 935 VILLAGE_IRONSMITH
0c082aa8-bf7f-47f2-baf8-43ad253fd7d7 936 AMBUSH_VIPER
75f3d9eb-462c-41b5-ad1a-baab7dc5eac3 937 BONEYARD_WURM
60fa219e-5dba-4d49-9cae-40d254f140e4 938 BRAMBLECRUSH
25b54a1d-e201-453b-9173-b04e06ee6fb7 939 DAYBREAK_RANGER
32b82ef0-c974-4357-b21a-4c2a28ec7279 940 ELDER_OF_LAURELS
57f0907f-74f4-4d86-93df-f2e50c9d0b2f 941 GATSTAF_SHEPHERD
4b43b0cb-a5a3-47b4-9b6b-9d2638222bb6 942 GRIZZLED_OUTCASTS
4954e8a3-e72b-4f28-8762-2b1c658c31b6 943 KINDERCATCH
6c86c84e-9bab-4a2c-b594-7f7b4b6bba88 944 LUMBERKNOT
dd8ca448-f734-4cb9-b1d5-790eed9a4b2d 945 MAYOR_OF_AVABRUCK
aac43ced-35b0-4e70-a049-1a65db9b2b1e 946 ORCHARD_SPIRIT
b7b3eaf0-4207-4bac-923d-29f348c95a35 947 PREY_UPON
c90742ae-c48b-4d32-a6b7-aa51a94018bd 948 RANGERS_GUILE
f97007af-6642-4105-8d8c-4223681e1cf9 949 SPIDER_SPAWNING
ccbdfd82-d025-4070-a1f5-4ee759978bcb 950 SPIDERY_GRASP
37068a41-bc5c-44b9-a307-5d3919794233 951 SPLINTERFRIGHT
e9654ae7-af2c-4956-be3a-68befa33f523 952 TRAVEL_PREPARATIONS
e42a0a3d-a987-4b24-b9d4-27380a12e093 953 VILLAGERS_OF_ESTWALD
7604e22e-1f29-4a8f-b887-b18f43e3745e 954 WREATH_OF_GEISTS
d14bc109-d5d5-4777-90e4-bef26d106571 955 GALVANIC_JUGGERNAUT
cfb8ecf0-8c12-4a14-9a75-4cc5bf9e47f1 956 GEISTCATCHERS_RIG
863e7c2a-698c-4dce-a10b-ca58e4affa57 957 GHOULCALLERS_BELL
5d495d85-6458-44d5-b3b4-5e09569057e3 958 ONE_EYED_SCARECROW
a5b0afa7-e9f9-4751-af36-d85343fabc26 959 TRAVELERS_AMULET
72f15306-56fe-4643-bb4c-4c7c12378d01 960 HINTERLAND_HARBOR
ef058312-6926-49f8-ae72-a8d60fedbf6c 961 NEPHALIA_DROWNYARD
cc2741d8-2c02-4acd-8ca2-55b4bf6aef1c 962 STENSIA_BLOODHALL
3570c4d9-cd42-4aca-9421-ac44e057a785 965 AJANIS_SUNSTRIKER
c0f5cb3f-c27d-4b35-930f-00d806393796 966 ATTENDED_KNIGHT
4182dbd5-8eae-4f4b-86aa-2bfc24481800 967 BATTLEFLIGHT_EAGLE
e6c26b98-790e-403b-b94b-261a4c92e721 968 CAPTAIN_OF_THE_WATCH
79258432-ea35-4f2a-9e4a-4abb53f335c6 969 CAPTAINS_CALL
295096bb-1857-4224-bc7b-307b38cfd338 970 CRUSADER_OF_ODRIC
1f44e053-95c2-410f-b35d-8ea3e3607e82 971 DIVINE_FAVOR
48444e14-c73b-47d1-9c55-0ff4dc3c6034 972 DIVINE_VERDICT
05c89d61-3c2e-4d70-86d6-f70eba3d327f 973 ERASE
8c6dfcf8-a09b-4402-af80-90fe15b2ce0a 974 GLORIOUS_CHARGE
ddae4f7a-525c-4306-81b5-b0991840a11e 975 GRIFFIN_PROTECTOR
3defc506-537e-4659-815d-5dab15fbf199 976 GUARDIAN_LIONS
35716e37-1bb2-41e2-bb55-e65126b01ce3 977 HEALER_OF_THE_PRIDE
d70a8ff1-f0cf-4aef-ad90-06902f98d434 978 PILLARFIELD_OX
30ee0d57-e404-4599-9b6e-f8ab8a95f9fa 979 PLANAR_CLEANSING
418476cd-94da-47a5-ba77-6bb4771e9c89 980 RAIN_OF_BLADES
abe4d19d-1c9f-4b05-bde2-a9290b52c28d 981 SHOW_OF_VALOR
ea82996f-a05f-4831-9bbd-3281ebca9a61 982 SILVERCOAT_LION
102e48e0-8a5f-499d-ac62-005d3c075ef3 983 WARCLAMP_MASTIFF
73c6d1be-55ad-4ee4-b044-88438e9b78cc 984 ARCHAEOMANCER
06f6aab1-c400-4d87-b68e-f36552e7417f 985 ARCTIC_AVEN
f220afb1-8638-4b54-b6af-0043b4cc1cef 986 DOWNPOUR
fcbc71b3-544b-4b81-8922-52744892989b 987 FAERIE_INVADERS
1a22f992-ef16-45be-8bac-bd7418ed068f 988 HYDROSURGE
45d100a3-93f2-428c-8f54-8807e71f2638 989 KRAKEN_HATCHLING
5870d18e-0303-4722-b7f2-a751f8e372be 990 MIND_SCULPT
6f3b2808-58d9-4e27-a6c2-6db66191151e 991 SCROLL_THIEF
bc1a6867-921d-4912-afae-c3c445ad81e7 992 TALRAND_SKY_SUMMONER
c2cd809c-557a-42a5-950b-56b5b47b325b 993 TALRANDS_INVOCATION
faf5e4b8-3bb9-4a4c-b8fa-2cae5372ba24 994 VEDALKEN_ENTRANCER
a27c441a-b31d-4214-8fc5-054003e257dc 995 WATERCOURSER
99c10705-6e0e-46f6-a64c-0095b2796aaf 996 BLOODHUNTER_BAT
48bf0233-1d2e-40cb-9a69-8eeeeb2959ca 997 BLOODTHRONE_VAMPIRE
bf2d53b8-7847-4b94-9711-eca29facccba 998 COWER_IN_FEAR
a258a235-086e-429b-9ac1-3178f902658b 999 DARK_FAVOR
99a329a0-a14a-49b9-adcd-397b566211ee 1000 DISENTOMB
9950052e-f674-4f09-802e-3f5f52f5e717 1001 ESSENCE_DRAIN
c27221df-ec7a-4c51-b3a8-34b65b236b49 1002 GIANT_SCORPION
90484815-2529-4a81-9f1b-f0f7382e4b66 1003 MARK_OF_THE_VAMPIRE
b91d355d-8409-4f0b-87ce-7590a8b9ebc0 1004 MIND_ROT
c8676f02-cf1e-4d40-a0c5-6e5a97417898 1005 MURDER
8899244b-737a-43a9-9241-15a650b47bed 1006 RAVENOUS_RATS
965b5a48-d0ff-47ce-b44e-a1611fab1876 1007 VILE_REBIRTH
cc295834-af33-45ae-be4d-7a1987f85561 1008 ZOMBIE_GOLIATH
1558dfaf-15ed-4220-9051-bf0bf442b2e9 1009 BLADETUSK_BOAR
9b200790-43c7-42ae-9edf-89c8198a385b 1010 CANYON_MINOTAUR
25335fee-d320-4622-bcf4-292400dee52b 1011 CHANDRAS_FURY
6761eacf-03fc-4ccd-a4a6-eca5357b5c5b 1012 CLEAVER_RIOT
e5459409-5103-4a97-a6fb-3e3ab896eb66 1013 CRATERIZE
ed599d52-f2d9-4913-ad88-70f8aa4af7b9 1014 DRAGON_HATCHLING
b4df70ea-2b6b-4e25-a564-655989ef16fa 1015 FERVOR
a1726eba-c471-40bd-a487-40d910b75d64 1016 FURNACE_WHELP
707d396d-950b-4ab8-9db2-f40c8f7db062 1017 GOBLIN_ARSONIST
993956c9-30d8-41ee-84c2-c06d0512aea4 1018 KINDLED_FURY
aa078518-0ce2-4c6f-9061-aa7e22ed7493 1019 KRENKO_MOB_BOSS
84df41e9-e973-4441-b17f-434517134d46 1020 KRENKOS_COMMAND
58a0a019-239d-428e-85a2-e19cae8f4b58 1021 MARK_OF_MUTINY
5fd32a9e-1d39-4792-9657-69d17e5e0134 1022 RECKLESS_BRUTE
cc5b622c-83a4-477e-a99c-2674e2bd6bb9 1023 RUMMAGING_GOBLIN
11a94b7c-0216-473c-87a6-71e5a64d7799 1024 SEARING_SPEAR
723cb7e3-3f48-41fa-aa08-bdc59225e44f 1025 SMELT
9fcce5fd-9efb-42fa-9cd6-ed45d8ee46d7 1026 TRUMPET_BLAST
911787db-9023-46f8-9501-3ad26b6ca51d 1027 VOLCANIC_GEYSER
f1377f45-edee-4922-825b-6f22163ff63d 1028 ACIDIC_SLIME
f341ed2c-353b-49a3-b200-94ae43cb8e24 1029 BOND_BEETLE
